"2017-06-14 at 11:07"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2017-06-14 11:18:00 800.16 17.11 15.04 52.22 100.31 0.1435 0.1001
2017-06-14 11:18:01 800.17 17.11 15.04 52.22 100.31 0.1435 0.1001
2017-06-14 11:18:02 800.17 17.11 15.04 52.22 100.31 0.1435 0.1002
2017-06-14 11:18:03 800.49 17.12 15.05 52.22 100.29 0.1435 0.1002
2017-06-14 11:18:04 800.24 17.12 15.05 52.22 100.31 0.1435 0.1002
2017-06-14 11:18:05 800.16 17.12 15.05 52.22 100.31 0.1435 0.1002
2017-06-14 11:18:06 800.19 17.12 15.05 52.22 100.31 0.1435 0.1002
2017-06-14 11:18:07 800.21 17.12 15.06 52.22 100.31 0.1435 0.1002
2017-06-14 11:18:08 800.21 17.13 15.06 52.22 100.31 0.1435 0.1002
2017-06-14 11:18:09 800.00 17.12 15.06 52.22 100.33 0.1435 0.1002
2017-06-14 11:18:10 800.29 17.13 15.06 52.22 100.31 0.1435 0.1002
2017-06-14 11:18:11 800.41 17.14 15.07 52.22 100.29 0.1435 0.1003
2017-06-14 11:18:12 799.94 17.13 15.07 52.22 100.33 0.1435 0.1003
2017-06-14 11:18:13 800.20 17.14 15.07 52.22 100.31 0.1435 0.1003
2017-06-14 11:18:14 800.12 17.14 15.07 52.22 100.31 0.1435 0.1003
2017-06-14 11:18:15 800.26 17.14 15.07 52.22 100.31 0.1435 0.1003
2017-06-14 11:18:16 800.18 17.15 15.08 52.22 100.31 0.1435 0.1003
2017-06-14 11:18:17 800.20 17.15 15.08 52.22 100.31 0.1435 0.1003
2017-06-14 11:18:18 800.44 17.16 15.08 52.22 100.29 0.1435 0.1003
2017-06-14 11:18:19 800.07 17.15 15.08 52.22 100.31 0.1435 0.1003
2017-06-14 11:18:20 799.82 17.15 15.09 52.22 100.33 0.1435 0.1003
2017-06-14 11:18:21 799.77 17.16 15.09 52.22 100.33 0.1435 0.1004
2017-06-14 11:18:22 799.82 17.16 15.09 52.22 100.33 0.1435 0.1004
2017-06-14 11:18:23 799.82 17.16 15.09 52.22 100.33 0.1435 0.1004
2017-06-14 11:18:24 800.06 17.17 15.09 52.22 100.31 0.1435 0.1004
2017-06-14 11:18:25 799.84 17.16 15.10 52.22 100.33 0.1435 0.1004
2017-06-14 11:18:26 800.06 17.17 15.10 52.22 100.31 0.1435 0.1004
2017-06-14 11:18:27 799.99 17.17 15.10 52.22 100.31 0.1435 0.1004
2017-06-14 11:18:28 800.01 17.18 15.10 52.22 100.31 0.1435 0.1004
2017-06-14 11:18:29 799.99 17.18 15.11 52.22 100.31 0.1435 0.1004
2017-06-14 11:18:30 799.98 17.18 15.11 52.22 100.31 0.1435 0.1004
2017-06-14 11:18:31 799.62 17.17 15.11 52.22 100.34 0.1435 0.1004
2017-06-14 11:18:32 799.85 17.18 15.11 52.22 100.32 0.1435 0.1005
2017-06-14 11:18:33 799.77 17.19 15.11 52.22 100.32 0.1435 0.1005
2017-06-14 11:18:34 799.76 17.19 15.12 52.22 100.32 0.1435 0.1005
2017-06-14 11:18:35 799.43 17.19 15.12 52.19 100.34 0.1435 0.1005
2017-06-14 11:18:36 799.62 17.19 15.12 52.19 100.33 0.1435 0.1005
2017-06-14 11:18:37 799.65 17.19 15.12 52.19 100.33 0.1435 0.1005
2017-06-14 11:18:38 799.87 17.20 15.13 52.19 100.31 0.1435 0.1005
2017-06-14 11:18:39 799.81 17.20 15.13 52.19 100.32 0.1435 0.1005
2017-06-14 11:18:40 799.82 17.20 15.13 52.19 100.32 0.1435 0.1005
2017-06-14 11:18:41 800.16 17.21 15.13 52.19 100.30 0.1435 0.1005
2017-06-14 11:18:42 799.72 17.20 15.13 52.19 100.34 0.1435 0.1006
2017-06-14 11:18:43 800.19 17.21 15.14 52.19 100.31 0.1435 0.1006
2017-06-14 11:18:44 800.13 17.21 15.14 52.19 100.31 0.1435 0.1006
2017-06-14 11:18:45 799.86 17.21 15.14 52.22 100.34 0.1435 0.1006
2017-06-14 11:18:46 800.12 17.22 15.14 52.22 100.32 0.1435 0.1006
2017-06-14 11:18:47 800.33 17.22 15.14 52.22 100.30 0.1435 0.1006
2017-06-14 11:18:48 800.28 17.23 15.15 52.22 100.30 0.1435 0.1006
2017-06-14 11:18:49 799.96 17.22 15.15 52.22 100.32 0.1435 0.1006
2017-06-14 11:18:50 799.97 17.23 15.15 52.22 100.32 0.1435 0.1006
2017-06-14 11:18:51 799.80 17.23 15.15 52.22 100.34 0.1435 0.1007
2017-06-14 11:18:52 799.77 17.23 15.15 52.22 100.34 0.1435 0.1007
2017-06-14 11:18:53 799.89 17.23 15.16 52.22 100.34 0.1435 0.1007
2017-06-14 11:18:54 800.00 17.23 15.16 52.22 100.34 0.1436 0.1007
2017-06-14 11:18:55 800.34 17.24 15.16 52.22 100.32 0.1436 0.1007
2017-06-14 11:18:56 800.38 17.24 15.17 52.22 100.32 0.1436 0.1007
2017-06-14 11:18:57 800.23 17.24 15.17 52.22 100.34 0.1436 0.1007
2017-06-14 11:18:58 800.33 17.24 15.17 52.22 100.34 0.1436 0.1007
2017-06-14 11:18:59 800.71 17.25 15.17 52.22 100.32 0.1436 0.1007
2017-06-14 11:19:00 800.52 17.24 15.17 52.22 100.34 0.1436 0.1007
2017-06-14 11:19:01 800.50 17.24 15.17 52.22 100.34 0.1436 0.1007
2017-06-14 11:19:02 800.82 17.25 15.17 52.22 100.32 0.1436 0.1007
2017-06-14 11:19:03 800.90 17.26 15.18 52.22 100.32 0.1436 0.1008
2017-06-14 11:19:04 800.61 17.25 15.18 52.22 100.34 0.1436 0.1008
2017-06-14 11:19:05 800.66 17.25 15.18 52.22 100.34 0.1436 0.1008
2017-06-14 11:19:06 800.68 17.26 15.18 52.22 100.34 0.1436 0.1008
2017-06-14 11:19:07 801.02 17.26 15.18 52.22 100.32 0.1436 0.1008
2017-06-14 11:19:08 801.06 17.26 15.19 52.22 100.32 0.1436 0.1008
2017-06-14 11:19:09 801.06 17.27 15.19 52.22 100.32 0.1436 0.1008
2017-06-14 11:19:10 801.29 17.27 15.19 52.22 100.30 0.1436 0.1008
2017-06-14 11:19:11 801.08 17.27 15.19 52.22 100.32 0.1437 0.1008
2017-06-14 11:19:12 800.96 17.27 15.19 52.22 100.32 0.1436 0.1008
2017-06-14 11:19:13 800.99 17.27 15.19 52.22 100.32 0.1436 0.1008
2017-06-14 11:19:14 800.98 17.27 15.20 52.22 100.32 0.1436 0.1008
2017-06-14 11:19:15 800.68 17.27 15.19 52.22 100.34 0.1436 0.1008
2017-06-14 11:19:16 801.04 17.28 15.20 52.22 100.32 0.1436 0.1008
2017-06-14 11:19:17 801.10 17.28 15.20 52.22 100.32 0.1437 0.1009
2017-06-14 11:19:18 801.41 17.29 15.20 52.22 100.30 0.1437 0.1009
2017-06-14 11:19:19 801.16 17.29 15.21 52.22 100.32 0.1437 0.1009
2017-06-14 11:19:20 801.14 17.29 15.21 52.22 100.32 0.1437 0.1009
2017-06-14 11:19:21 801.19 17.29 15.21 52.22 100.32 0.1437 0.1009
2017-06-14 11:19:22 801.18 17.30 15.21 52.22 100.32 0.1437 0.1009
2017-06-14 11:19:23 801.26 17.30 15.22 52.22 100.32 0.1437 0.1009
2017-06-14 11:19:24 801.28 17.30 15.22 52.22 100.32 0.1437 0.1009
2017-06-14 11:19:25 801.56 17.31 15.22 52.22 100.30 0.1437 0.1009
2017-06-14 11:19:26 801.24 17.30 15.22 52.22 100.32 0.1437 0.1009
2017-06-14 11:19:27 800.97 17.30 15.22 52.22 100.34 0.1437 0.1010
2017-06-14 11:19:28 800.99 17.30 15.22 52.22 100.34 0.1437 0.1010
2017-06-14 11:19:29 800.96 17.31 15.23 52.22 100.34 0.1437 0.1010
2017-06-14 11:19:30 801.09 17.31 15.23 52.22 100.34 0.1437 0.1010
2017-06-14 11:19:31 801.25 17.31 15.23 52.22 100.32 0.1437 0.1010
2017-06-14 11:19:32 801.58 17.32 15.23 52.22 100.30 0.1437 0.1010
2017-06-14 11:19:33 801.41 17.32 15.23 52.22 100.32 0.1437 0.1010
2017-06-14 11:19:34 801.39 17.32 15.24 52.22 100.32 0.1437 0.1010
2017-06-14 11:19:35 801.15 17.32 15.24 52.22 100.34 0.1437 0.1010
2017-06-14 11:19:36 801.42 17.33 15.24 52.22 100.32 0.1437 0.1010
2017-06-14 11:19:37 801.41 17.33 15.24 52.22 100.32 0.1437 0.1010
2017-06-14 11:19:38 801.48 17.33 15.24 52.22 100.32 0.1437 0.1010
2017-06-14 11:19:39 801.27 17.33 15.25 52.22 100.34 0.1437 0.1011
2017-06-14 11:19:40 801.79 17.34 15.25 52.22 100.30 0.1437 0.1011
2017-06-14 11:19:41 801.62 17.34 15.25 52.22 100.32 0.1437 0.1011
2017-06-14 11:19:42 801.39 17.33 15.25 52.22 100.34 0.1437 0.1011
2017-06-14 11:19:43 801.46 17.34 15.26 52.22 100.34 0.1437 0.1011
2017-06-14 11:19:44 801.55 17.34 15.26 52.22 100.34 0.1437 0.1011
2017-06-14 11:19:45 801.75 17.35 15.26 52.22 100.32 0.1437 0.1011
2017-06-14 11:19:46 801.86 17.35 15.26 52.22 100.32 0.1437 0.1011
2017-06-14 11:19:47 801.87 17.35 15.27 52.22 100.32 0.1437 0.1011
2017-06-14 11:19:48 802.15 17.36 15.27 52.22 100.30 0.1437 0.1012
2017-06-14 11:19:49 801.86 17.36 15.27 52.22 100.32 0.1437 0.1012
2017-06-14 11:19:50 801.85 17.36 15.27 52.22 100.32 0.1437 0.1012
2017-06-14 11:19:51 801.94 17.36 15.27 52.22 100.32 0.1438 0.1012
2017-06-14 11:19:52 801.73 17.36 15.28 52.22 100.34 0.1438 0.1012
2017-06-14 11:19:53 802.01 17.37 15.28 52.22 100.32 0.1438 0.1012
2017-06-14 11:19:54 801.93 17.37 15.28 52.22 100.32 0.1437 0.1012
2017-06-14 11:19:55 802.00 17.38 15.29 52.22 100.32 0.1438 0.1012
2017-06-14 11:19:56 802.19 17.38 15.29 52.22 100.30 0.1437 0.1012
2017-06-14 11:19:57 801.92 17.38 15.29 52.22 100.32 0.1437 0.1012
2017-06-14 11:19:58 801.63 17.38 15.29 52.22 100.34 0.1437 0.1013
2017-06-14 11:19:59 801.87 17.39 15.29 52.22 100.32 0.1437 0.1013
2017-06-14 11:20:00 801.69 17.38 15.30 52.25 100.34 0.1437 0.1013
2017-06-14 11:20:01 801.91 17.39 15.30 52.25 100.32 0.1437 0.1013
2017-06-14 11:20:02 801.78 17.39 15.30 52.22 100.32 0.1437 0.1013
2017-06-14 11:20:03 801.68 17.40 15.30 52.22 100.32 0.1437 0.1013
2017-06-14 11:20:04 801.69 17.40 15.31 52.22 100.32 0.1437 0.1013
2017-06-14 11:20:05 801.41 17.39 15.31 52.22 100.34 0.1437 0.1013
2017-06-14 11:20:06 801.72 17.40 15.31 52.22 100.32 0.1437 0.1013
2017-06-14 11:20:07 801.44 17.40 15.31 52.22 100.34 0.1437 0.1013
2017-06-14 11:20:08 801.50 17.40 15.31 52.22 100.34 0.1437 0.1013
2017-06-14 11:20:09 801.80 17.40 15.31 52.22 100.32 0.1437 0.1013
2017-06-14 11:20:10 802.07 17.41 15.32 52.22 100.30 0.1437 0.1014
2017-06-14 11:20:11 801.77 17.41 15.32 52.22 100.32 0.1437 0.1014
2017-06-14 11:20:12 801.53 17.41 15.32 52.22 100.34 0.1437 0.1014
2017-06-14 11:20:13 801.56 17.41 15.32 52.22 100.34 0.1437 0.1014
2017-06-14 11:20:14 801.77 17.42 15.32 52.22 100.32 0.1437 0.1014
2017-06-14 11:20:15 801.82 17.42 15.32 52.22 100.32 0.1437 0.1014
2017-06-14 11:20:16 801.82 17.42 15.33 52.22 100.32 0.1437 0.1014
2017-06-14 11:20:17 802.05 17.43 15.33 52.22 100.30 0.1437 0.1014
2017-06-14 11:20:18 802.02 17.43 15.33 52.22 100.30 0.1437 0.1014
2017-06-14 11:20:19 801.78 17.43 15.33 52.22 100.32 0.1437 0.1014
2017-06-14 11:20:20 801.79 17.43 15.33 52.22 100.32 0.1437 0.1014
2017-06-14 11:20:21 801.50 17.43 15.33 52.22 100.34 0.1437 0.1014
2017-06-14 11:20:22 801.48 17.43 15.34 52.22 100.34 0.1437 0.1015
2017-06-14 11:20:23 801.75 17.44 15.34 52.22 100.32 0.1437 0.1015
2017-06-14 11:20:24 801.44 17.43 15.34 52.22 100.34 0.1437 0.1015
2017-06-14 11:20:25 801.74 17.44 15.35 52.22 100.32 0.1437 0.1015
2017-06-14 11:20:26 801.70 17.44 15.35 52.22 100.32 0.1437 0.1015
2017-06-14 11:20:27 801.67 17.45 15.35 52.22 100.32 0.1437 0.1015
2017-06-14 11:20:28 801.59 17.45 15.35 52.22 100.32 0.1437 0.1015
2017-06-14 11:20:29 801.58 17.45 15.35 52.22 100.32 0.1437 0.1015
2017-06-14 11:20:30 801.63 17.45 15.36 52.22 100.32 0.1437 0.1015
2017-06-14 11:20:31 801.43 17.45 15.36 52.22 100.34 0.1437 0.1015
2017-06-14 11:20:32 801.99 17.46 15.36 52.22 100.30 0.1437 0.1016
2017-06-14 11:20:33 801.68 17.46 15.36 52.22 100.32 0.1437 0.1016
2017-06-14 11:20:34 801.58 17.46 15.36 52.22 100.32 0.1437 0.1016
2017-06-14 11:20:35 801.33 17.46 15.36 52.22 100.34 0.1437 0.1016
2017-06-14 11:20:36 801.25 17.46 15.37 52.22 100.34 0.1437 0.1016
2017-06-14 11:20:37 801.56 17.47 15.37 52.22 100.32 0.1437 0.1016
2017-06-14 11:20:38 801.59 17.47 15.37 52.22 100.32 0.1437 0.1016
2017-06-14 11:20:39 801.83 17.48 15.37 52.22 100.30 0.1437 0.1016
2017-06-14 11:20:40 801.54 17.48 15.37 52.22 100.32 0.1437 0.1016
2017-06-14 11:20:41 801.68 17.48 15.38 52.22 100.30 0.1437 0.1016
2017-06-14 11:20:42 801.07 17.47 15.38 52.22 100.34 0.1437 0.1016
2017-06-14 11:20:43 801.32 17.48 15.38 52.22 100.32 0.1437 0.1016
2017-06-14 11:20:44 801.36 17.48 15.38 52.22 100.32 0.1437 0.1017
2017-06-14 11:20:45 801.38 17.48 15.38 52.22 100.32 0.1437 0.1017
2017-06-14 11:20:46 801.37 17.49 15.39 52.22 100.32 0.1437 0.1017
2017-06-14 11:20:47 801.63 17.49 15.39 52.22 100.30 0.1437 0.1017
2017-06-14 11:20:48 801.30 17.49 15.39 52.22 100.32 0.1437 0.1017
2017-06-14 11:20:49 801.44 17.50 15.39 52.19 100.30 0.1437 0.1017
2017-06-14 11:20:50 801.06 17.49 15.39 52.19 100.32 0.1437 0.1017
2017-06-14 11:20:51 800.84 17.49 15.39 52.19 100.34 0.1437 0.1017
2017-06-14 11:20:52 801.06 17.50 15.40 52.19 100.32 0.1437 0.1017
2017-06-14 11:20:53 800.87 17.50 15.40 52.22 100.34 0.1437 0.1017
2017-06-14 11:20:54 801.09 17.51 15.40 52.22 100.32 0.1437 0.1017
2017-06-14 11:20:55 801.04 17.50 15.40 52.22 100.32 0.1437 0.1017
2017-06-14 11:20:56 801.08 17.51 15.40 52.22 100.32 0.1437 0.1017
2017-06-14 11:20:57 801.25 17.51 15.41 52.22 100.31 0.1437 0.1018
2017-06-14 11:20:58 801.29 17.52 15.41 52.22 100.31 0.1437 0.1018
2017-06-14 11:20:59 801.07 17.51 15.41 52.22 100.33 0.1437 0.1018
2017-06-14 11:21:00 801.39 17.52 15.41 52.22 100.31 0.1437 0.1018
2017-06-14 11:21:01 801.41 17.52 15.41 52.22 100.31 0.1437 0.1018
2017-06-14 11:21:02 801.35 17.52 15.42 52.22 100.31 0.1437 0.1018
2017-06-14 11:21:03 801.75 17.53 15.42 52.22 100.29 0.1437 0.1018
2017-06-14 11:21:04 801.49 17.53 15.42 52.22 100.31 0.1437 0.1018
2017-06-14 11:21:05 801.27 17.53 15.42 52.22 100.33 0.1437 0.1018
2017-06-14 11:21:06 801.44 17.53 15.42 52.22 100.31 0.1437 0.1018
2017-06-14 11:21:07 801.11 17.53 15.42 52.22 100.33 0.1437 0.1018
2017-06-14 11:21:08 801.39 17.54 15.43 52.22 100.31 0.1437 0.1019
2017-06-14 11:21:09 801.33 17.54 15.43 52.22 100.31 0.1437 0.1019
2017-06-14 11:21:10 801.31 17.54 15.43 52.19 100.31 0.1437 0.1019
2017-06-14 11:21:11 801.27 17.54 15.43 52.19 100.31 0.1437 0.1019
2017-06-14 11:21:12 801.02 17.54 15.43 52.19 100.33 0.1437 0.1019
2017-06-14 11:21:13 801.27 17.54 15.43 52.19 100.31 0.1437 0.1019
2017-06-14 11:21:14 801.21 17.55 15.44 52.22 100.31 0.1437 0.1019
2017-06-14 11:21:15 800.97 17.54 15.44 52.22 100.33 0.1437 0.1019
2017-06-14 11:21:16 800.98 17.55 15.44 52.22 100.33 0.1437 0.1019
2017-06-14 11:21:17 801.49 17.56 15.45 52.22 100.29 0.1437 0.1019
2017-06-14 11:21:18 801.22 17.56 15.45 52.22 100.31 0.1437 0.1019
2017-06-14 11:21:19 801.30 17.56 15.45 52.22 100.31 0.1437 0.1019
2017-06-14 11:21:20 801.17 17.56 15.45 52.22 100.31 0.1436 0.1020
2017-06-14 11:21:21 801.24 17.56 15.45 52.22 100.31 0.1437 0.1020
2017-06-14 11:21:22 801.26 17.57 15.45 52.22 100.31 0.1437 0.1020
2017-06-14 11:21:23 801.29 17.57 15.46 52.22 100.31 0.1437 0.1020
2017-06-14 11:21:24 801.62 17.58 15.46 52.22 100.29 0.1437 0.1020
2017-06-14 11:21:25 801.70 17.58 15.46 52.22 100.29 0.1437 0.1020
2017-06-14 11:21:26 801.44 17.57 15.46 52.22 100.31 0.1437 0.1020
2017-06-14 11:21:27 801.53 17.57 15.46 52.22 100.31 0.1437 0.1020
2017-06-14 11:21:28 801.29 17.57 15.46 52.22 100.33 0.1437 0.1020
2017-06-14 11:21:29 801.18 17.58 15.47 52.22 100.33 0.1437 0.1020
2017-06-14 11:21:30 801.59 17.58 15.47 52.22 100.31 0.1437 0.1020
2017-06-14 11:21:31 801.56 17.59 15.47 52.22 100.31 0.1437 0.1020
2017-06-14 11:21:32 801.61 17.59 15.47 52.22 100.31 0.1437 0.1021
2017-06-14 11:21:33 801.62 17.59 15.48 52.22 100.31 0.1437 0.1021
